302,0.989800649941205
625,0.979694701826889
628,0.969604009362414
696,0.959574924944361
806,0.949510782192626
862,0.949510782192626
863,0.949510782192626
903,0.949510782192626
915,0.949510782192626
918,0.949510782192626
961,0.949510782192626
966,0.939384988027588
974,0.939384988027588
992,0.939384988027588
996,0.939384988027588
1001,0.939384988027588
1003,0.929246584114887
1020,0.929246584114887
1023,0.929246584114887
1024,0.929246584114887
1028,0.919089868662881
1031,0.919089868662881
1036,0.908975917024397
1045,0.908975917024397
1051,0.908975917024397
1052,0.908975917024397
1056,0.908975917024397
1083,0.908975917024397
1128,0.908975917024397
1132,0.908975917024397
1133,0.908975917024397
1135,0.908975917024397
1163,0.89858423832689
1167,0.89858423832689
1190,0.89858423832689
1194,0.888251576468979
1208,0.877961384508968
1223,0.877961384508968
1237,0.877961384508968
1244,0.877961384508968
1254,0.86763239310992
1274,0.86763239310992
1275,0.86763239310992
1288,0.857372315154891
1302,0.857372315154891
1315,0.847152249064371
1335,0.836934743233061
1351,0.826763624993479
1356,0.826763624993479
1425,0.816630487952311
1428,0.806574914595763
1435,0.796608292499109
1456,0.796608292499109
1642,0.78673290747644
1648,0.776872480829111
1664,0.776872480829111
1665,0.776872480829111
1666,0.776872480829111
1679,0.776872480829111
1680,0.776872480829111
1693,0.776872480829111
1694,0.766893487122988
1715,0.766893487122988
1733,0.756861182884476
1749,0.756861182884476
1776,0.746857679563412
1779,0.746857679563412
1804,0.746857679563412
1827,0.746857679563412
1855,0.746857679563412
1861,0.746857679563412
1863,0.73666120352492
1884,0.73666120352492
1904,0.73666120352492
1945,0.726408494006344
1972,0.716168593132261
1996,0.706031083050568
2080,0.695934135532461
2147,0.685945531675129
2162,0.676016657568517
2191,0.666106210467389
2205,0.65628783010312
2214,0.646555943776622
2251,0.636859246224599
2256,0.627175965364644
2296,0.627175965364644
2299,0.617592297048812
2360,0.608067364561692
2367,0.598613894871595
2394,0.589275148972285
2426,0.579985127016942
2434,0.570783126647061
2435,0.561617040286089
2472,0.552526192301802
2475,0.543475672005538
2491,0.534512302598563
2492,0.525607581472933
2499,0.508018732557563
2503,0.499257565153568
2519,0.490432809252742
2525,0.481615975807151
2572,0.472852551349735
2584,0.464117919728295
2624,0.45542312506395
2628,0.446813120537129
2665,0.438278000482557
2686,0.438278000482557
2703,0.42975474462651
2806,0.42975474462651
2825,0.421234034056137
2835,0.41273896921462
2845,0.404299002450232
2854,0.404299002450232
2868,0.395908479674089
2876,0.387605750274176
2925,0.387605750274176
2940,0.379284570927764
2973,0.379284570927764
2977,0.371045351016108
3039,0.371045351016108
3049,0.362828042359932
3061,0.362828042359932
3071,0.362828042359932
3075,0.354540085410735
3092,0.346359702686899
3113,0.338353763198089
3119,0.330506355856846
3162,0.322574394448306
3172,0.322574394448306
3219,0.314674684855074
3232,0.314674684855074
3248,0.30676916610459
3255,0.298947910592686
3261,0.291090457214528
3275,0.291090457214528
3281,0.291090457214528
3288,0.291090457214528
3290,0.291090457214528
3312,0.291090457214528
3322,0.28300962039155
3337,0.28300962039155
3344,0.28300962039155
3347,0.28300962039155
3359,0.28300962039155
3393,0.28300962039155
3401,0.274807480112408
3408,0.274807480112408
3410,0.274807480112408
3414,0.274807480112408
3435,0.274807480112408
3477,0.274807480112408
3479,0.274807480112408
3492,0.274807480112408
3494,0.274807480112408
3507,0.274807480112408
3522,0.274807480112408
3532,0.265983295286831
3540,0.265983295286831
3542,0.265983295286831
3550,0.265983295286831
3565,0.256926486964978
3568,0.256926486964978
3575,0.247937831779583
3577,0.239149408796702
3595,0.230542253182159
3597,0.221976463488102
3612,0.221976463488102
3617,0.213537198013437
3619,0.213537198013437
3638,0.213537198013437
3639,0.205037651709463
3662,0.205037651709463
3684,0.196656474923837
3687,0.196656474923837
3689,0.188253451595309
3765,0.188253451595309
3772,0.188253451595309
3778,0.188253451595309
3794,0.179745566226335
3821,0.17152781300749
3964,0.16341691832386
4044,0.16341691832386
4054,0.155402085896422
4107,0.14768668599467
4130,0.140323158603919
4227,0.140323158603919
4236,0.133059679201211
4240,0.133059679201211
4251,0.133059679201211
4275,0.133059679201211
4389,0.133059679201211
4420,0.125370023096571
4444,0.125370023096571
4464,0.117829316693676
4520,0.117829316693676
4534,0.117829316693676
4540,0.110092478643242
4758,0.110092478643242
4760,0.0954043849081053
4780,0.0954043849081053
4816,0.0954043849081053
4908,0.0954043849081053
4971,0.0873238691731384
4975,0.0796238695786067
5010,0.0721325418239269
5039,0.0649949375260144
5214,0.0581110065660016
5336,0.0581110065660016
5366,0.0509965600312265
5402,0.0441336118933158
5422,0.0377278078721479
5637,0.0377278078721479
5668,0.0377278078721479
5714,0.0377278078721479
5745,0.0315659137377507
5832,0.0261459600589859
5900,0.0261459600589859
5935,0.0212447027400933
5976,0.0212447027400933
6018,0.0212447027400933
6041,0.0212447027400933
6118,0.0164974045893082
6158,0.0123792616096012
6167,0.00900557918922903
6187,0.00900557918922903
6239,0.00900557918922903
6251,0.00900557918922903
6348,0.00900557918922903
6389,0.00422272717655007
6637,0.00173542203004943
6671,0.000608621132885748
6888,0.000608621132885748
6903,0.000608621132885748
6989,2.68072723196063e-05
