time,302,625,628,696,806,862,863,903,915,918,961,966,974,992,996,1001,1003,1020,1023,1024,1028,1031,1036,1045,1051,1052,1056,1083,1128,1132,1133,1135,1163,1167,1190,1194,1208,1223,1237,1244,1254,1274,1275,1288,1302,1315,1335,1351,1356,1425,1428,1435,1456,1642,1648,1664,1665,1666,1679,1680,1693,1694,1715,1733,1749,1776,1779,1804,1827,1855,1861,1863,1884,1904,1945,1972,1996,2080,2147,2162,2191,2205,2214,2251,2256,2296,2299,2360,2367,2394,2426,2434,2435,2472,2475,2491,2492,2499,2503,2519,2525,2572,2584,2624,2628,2665,2686,2703,2806,2825,2835,2845,2854,2868,2876,2925,2940,2973,2977,3039,3049,3061,3071,3075,3092,3113,3119,3162,3172,3219,3232,3248,3255,3261,3275,3281,3288,3290,3312,3322,3337,3344,3347,3359,3393,3401,3408,3410,3414,3435,3477,3479,3492,3494,3507,3522,3532,3540,3542,3550,3565,3568,3575,3577,3595,3597,3612,3617,3619,3638,3639,3662,3684,3687,3689,3765,3772,3778,3794,3821,3964,4044,4054,4107,4130,4227,4236,4240,4251,4275,4389,4420,4444,4464,4520,4534,4540,4758,4760,4780,4816,4908,4971,4975,5010,5039,5214,5336,5366,5402,5422,5637,5668,5714,5745,5832,5900,5935,5976,6018,6041,6118,6158,6167,6187,6239,6251,6348,6389,6637,6671,6888,6903,6989
600385.SH,0.991288886,0.98264456,0.974000235,0.965395614,0.956747654,0.956747654,0.956747654,0.956747654,0.956747654,0.956747654,0.956747654,0.948033149,0.948033149,0.948033149,0.948033149,0.948033149,0.939293989,0.939293989,0.939293989,0.939293989,0.930525021,0.930525021,0.92177885,0.92177885,0.92177885,0.92177885,0.92177885,0.92177885,0.92177885,0.92177885,0.92177885,0.92177885,0.912777641,0.912777641,0.912777641,0.903812415,0.894868834,0.894868834,0.894868834,0.894868834,0.885876068,0.885876068,0.885876068,0.876927754,0.876927754,0.867998721,0.859056129,0.850138231,0.850138231,0.841237631,0.832389145,0.823602965,0.823602965,0.814881312,0.806156847,0.806156847,0.806156847,0.806156847,0.806156847,0.806156847,0.806156847,0.797310934,0.797310934,0.788400743,0.788400743,0.779498879,0.779498879,0.779498879,0.779498879,0.779498879,0.779498879,0.770407291,0.770407291,0.770407291,0.761246947,0.752079114,0.742984009,0.733906251,0.724906889,0.715942286,0.706975057,0.698071831,0.689227752,0.680396226,0.671557232,0.671557232,0.662789449,0.654055623,0.645367477,0.636765001,0.62818756,0.619671516,0.611168681,0.602715528,0.594279602,0.585904591,0.577563973,0.561028035,0.55276015,0.544410731,0.53604679,0.527711248,0.519380532,0.511064958,0.502807517,0.494598845,0.494598845,0.486378169,0.486378169,0.478136028,0.469894334,0.461681438,0.461681438,0.45349171,0.445362596,0.445362596,0.437189771,0.437189771,0.429071511,0.429071511,0.420948483,0.420948483,0.420948483,0.412728256,0.404587061,0.396592144,0.38872859,0.380752448,0.380752448,0.372780115,0.372780115,0.364772497,0.356820414,0.34880076,0.34880076,0.34880076,0.34880076,0.34880076,0.34880076,0.340519941,0.340519941,0.340519941,0.340519941,0.340519941,0.340519941,0.332079294,0.332079294,0.332079294,0.332079294,0.332079294,0.332079294,0.332079294,0.332079294,0.332079294,0.332079294,0.332079294,0.322957154,0.322957154,0.322957154,0.322957154,0.313548277,0.313548277,0.304162012,0.294936495,0.285852975,0.276763622,0.276763622,0.267758112,0.267758112,0.267758112,0.258635382,0.258635382,0.24958526,0.24958526,0.240454602,0.240454602,0.240454602,0.240454602,0.231148914,0.222099078,0.213104382,0.213104382,0.204151698,0.195469336,0.18712074,0.18712074,0.178822417,0.178822417,0.178822417,0.178822417,0.178822417,0.169964433,0.169964433,0.161200339,0.161200339,0.161200339,0.152122337,0.152122337,0.134622558,0.134622558,0.134622558,0.134622558,0.124828966,0.115372162,0.106042014,0.097019299,0.088178494,0.088178494,0.078878275,0.069724509,0.06099007,0.06099007,0.06099007,0.06099007,0.052380016,0.044600742,0.044600742,0.037359467,0.037359467,0.037359467,0.037359467,0.030106656,0.023562433,0.017959261,0.017959261,0.017959261,0.017959261,0.017959261,0.009409674,0.004405391,0.00180143,0.00180143,0.00180143,0.000125391
000980.SZ,0.993916408,0.987863449,0.981794359,0.975736938,0.969632527,0.969632527,0.969632527,0.969632527,0.969632527,0.969632527,0.969632527,0.963464232,0.963464232,0.963464232,0.963464232,0.963464232,0.957261234,0.957261234,0.957261234,0.957261234,0.951019502,0.951019502,0.944776245,0.944776245,0.944776245,0.944776245,0.944776245,0.944776245,0.944776245,0.944776245,0.944776245,0.944776245,0.938332192,0.938332192,0.938332192,0.931894759,0.92545359,0.92545359,0.92545359,0.92545359,0.91895733,0.91895733,0.91895733,0.912473346,0.912473346,0.905983349,0.89946322,0.892940613,0.892940613,0.886409984,0.879896838,0.873408794,0.873408794,0.866947655,0.860463465,0.860463465,0.860463465,0.860463465,0.860463465,0.860463465,0.860463465,0.853867299,0.853867299,0.84720078,0.84720078,0.84051769,0.84051769,0.84051769,0.84051769,0.84051769,0.84051769,0.833668284,0.833668284,0.833668284,0.826742301,0.819785362,0.812858212,0.805918644,0.799013324,0.79210884,0.785176116,0.778266501,0.771376342,0.764469218,0.757529038,0.757529038,0.750617414,0.743705001,0.736800977,0.729937268,0.723065546,0.716214868,0.709346339,0.702489224,0.695617012,0.688765166,0.681911944,0.668235604,0.661351854,0.654368531,0.647340496,0.640303236,0.633236368,0.626148059,0.619074689,0.612008172,0.612008172,0.60489567,0.60489567,0.597727986,0.590523212,0.583305477,0.583305477,0.576069315,0.568847503,0.568847503,0.561546539,0.561546539,0.554253322,0.554253322,0.546913911,0.546913911,0.546913911,0.539442922,0.531999255,0.5246451,0.517367895,0.509940847,0.509940847,0.502470154,0.502470154,0.494917574,0.487367563,0.479701658,0.479701658,0.479701658,0.479701658,0.479701658,0.479701658,0.471729929,0.471729929,0.471729929,0.471729929,0.471729929,0.471729929,0.463543735,0.463543735,0.463543735,0.463543735,0.463543735,0.463543735,0.463543735,0.463543735,0.463543735,0.463543735,0.463543735,0.454625464,0.454625464,0.454625464,0.454625464,0.445346634,0.445346634,0.436005771,0.426739501,0.41752977,0.408225052,0.408225052,0.398914524,0.398914524,0.398914524,0.389385673,0.389385673,0.379831634,0.379831634,0.370085729,0.370085729,0.370085729,0.370085729,0.360037059,0.350146578,0.340194769,0.340194769,0.330162403,0.320305002,0.310700811,0.310700811,0.301025074,0.301025074,0.301025074,0.301025074,0.301025074,0.290545549,0.290545549,0.280013142,0.280013142,0.280013142,0.268919049,0.268919049,0.246947351,0.246947351,0.246947351,0.246947351,0.23427521,0.221749979,0.209084039,0.196510394,0.183841932,0.183841932,0.170092193,0.156070457,0.142161031,0.142161031,0.142161031,0.142161031,0.127844996,0.11428399,0.11428399,0.10100031,0.10100031,0.10100031,0.10100031,0.086885071,0.073233038,0.060597649,0.060597649,0.060597649,0.060597649,0.060597649,0.038607548,0.022740502,0.012188044,0.012188044,0.012188044,0.001899943
600234.SH,0.988010946,0.976153174,0.964334828,0.952610132,0.940866177,0.940866177,0.940866177,0.940866177,0.940866177,0.940866177,0.940866177,0.929072438,0.929072438,0.929072438,0.929072438,0.929072438,0.917286475,0.917286475,0.917286475,0.917286475,0.905501965,0.905501965,0.893789896,0.893789896,0.893789896,0.893789896,0.893789896,0.893789896,0.893789896,0.893789896,0.893789896,0.893789896,0.881780156,0.881780156,0.881780156,0.869862907,0.858018939,0.858018939,0.858018939,0.858018939,0.846154933,0.846154933,0.846154933,0.83439474,0.83439474,0.822705083,0.811043214,0.799459226,0.799459226,0.787943486,0.776540802,0.765263721,0.765263721,0.754114413,0.743006617,0.743006617,0.743006617,0.743006617,0.743006617,0.743006617,0.743006617,0.731790567,0.731790567,0.72054054,0.72054054,0.709348992,0.709348992,0.709348992,0.709348992,0.709348992,0.709348992,0.697968757,0.697968757,0.697968757,0.686553765,0.675181388,0.663950966,0.65279374,0.641784317,0.63086874,0.620001609,0.609263541,0.598648018,0.588098897,0.57759263,0.57759263,0.5672226,0.556944233,0.546771047,0.536749127,0.526807277,0.516987299,0.507233392,0.497587267,0.488011724,0.478556093,0.469190008,0.450772429,0.441640143,0.432470133,0.423337399,0.414289189,0.405300118,0.396381657,0.387579738,0.378883875,0.378883875,0.370229882,0.370229882,0.361608709,0.353044077,0.344565757,0.344565757,0.33616802,0.327889021,0.327889021,0.31962298,0.31962298,0.311469837,0.311469837,0.30337015,0.30337015,0.30337015,0.295233567,0.287235452,0.279440113,0.27183067,0.264171587,0.264171587,0.256576621,0.256576621,0.249009695,0.241557224,0.234104846,0.234104846,0.234104846,0.234104846,0.234104846,0.234104846,0.226477565,0.226477565,0.226477565,0.226477565,0.226477565,0.226477565,0.218775016,0.218775016,0.218775016,0.218775016,0.218775016,0.218775016,0.218775016,0.218775016,0.218775016,0.218775016,0.218775016,0.210533545,0.210533545,0.210533545,0.210533545,0.202124879,0.202124879,0.193831071,0.185773172,0.177931977,0.170179614,0.170179614,0.162593235,0.162593235,0.162593235,0.155005996,0.155005996,0.147578596,0.147578596,0.140187743,0.140187743,0.140187743,0.140187743,0.132763786,0.125651642,0.118690725,0.118690725,0.111871913,0.105366225,0.099212922,0.099212922,0.093198825,0.093198825,0.093198825,0.093198825,0.093198825,0.086894795,0.086894795,0.080778822,0.080778822,0.080778822,0.074575264,0.074575264,0.063012531,0.063012531,0.063012531,0.063012531,0.056781438,0.050937718,0.045347357,0.040115461,0.035164735,0.035164735,0.030156243,0.025440433,0.021154034,0.021154034,0.021154034,0.021154034,0.017150572,0.013741112,0.013741112,0.010763479,0.010763479,0.010763479,0.010763479,0.007993334,0.005701505,0.00392114,0.00392114,0.00392114,0.00392114,0.00392114,0.001608527,0.000565021,0.000164692,0.000164692,0.000164692,4.18E-06
000995.SZ,0.994808027,0.989637561,0.984448639,0.979264992,0.974036347,0.974036347,0.974036347,0.974036347,0.974036347,0.974036347,0.974036347,0.968748068,0.968748068,0.968748068,0.968748068,0.968748068,0.963425016,0.963425016,0.963425016,0.963425016,0.958063608,0.958063608,0.952695714,0.952695714,0.952695714,0.952695714,0.952695714,0.952695714,0.952695714,0.952695714,0.952695714,0.952695714,0.947149708,0.947149708,0.947149708,0.941603808,0.936049053,0.936049053,0.936049053,0.936049053,0.93044103,0.93044103,0.93044103,0.924837794,0.924837794,0.919223499,0.913577183,0.907922701,0.907922701,0.90225518,0.896596718,0.89095394,0.89095394,0.885328438,0.87967667,0.87967667,0.87967667,0.87967667,0.87967667,0.87967667,0.87967667,0.873920875,0.873920875,0.868097048,0.868097048,0.86225198,0.86225198,0.86225198,0.86225198,0.86225198,0.86225198,0.856254362,0.856254362,0.856254362,0.850182322,0.844075612,0.837987481,0.831880786,0.825796554,0.819705329,0.813581335,0.807469843,0.801367615,0.795242318,0.789079509,0.789079509,0.782933808,0.776779082,0.770623429,0.764495315,0.758351556,0.752218067,0.746059935,0.739903289,0.733724223,0.727554531,0.721374572,0.709014394,0.702779081,0.696443822,0.690057962,0.683653504,0.677211682,0.670739695,0.664270607,0.657796932,0.657796932,0.651270029,0.651270029,0.644681068,0.638046299,0.631387657,0.631387657,0.624699851,0.618012988,0.618012988,0.611240142,0.611240142,0.604461552,0.604461552,0.597626782,0.597626782,0.597626782,0.590655623,0.583695835,0.576805674,0.569973623,0.562986318,0.562986318,0.555942849,0.555942849,0.548806515,0.541656596,0.53438025,0.53438025,0.53438025,0.53438025,0.53438025,0.53438025,0.526795471,0.526795471,0.526795471,0.526795471,0.526795471,0.526795471,0.518987009,0.518987009,0.518987009,0.518987009,0.518987009,0.518987009,0.518987009,0.518987009,0.518987009,0.518987009,0.518987009,0.510457141,0.510457141,0.510457141,0.510457141,0.501556271,0.501556271,0.492568324,0.48362415,0.474706227,0.46566692,0.46566692,0.45659161,0.45659161,0.45659161,0.4472712,0.4472712,0.43789244,0.43789244,0.42828954,0.42828954,0.42828954,0.42828954,0.418349316,0.408525683,0.398599888,0.398599888,0.388550458,0.378632489,0.368926057,0.368926057,0.359102622,0.359102622,0.359102622,0.359102622,0.359102622,0.348410602,0.348410602,0.337607361,0.337607361,0.337607361,0.326163172,0.326163172,0.30328935,0.30328935,0.30328935,0.30328935,0.289961876,0.27668437,0.263145079,0.24958465,0.235792291,0.235792291,0.22066337,0.20504865,0.189353738,0.189353738,0.189353738,0.189353738,0.172961992,0.157183965,0.157183965,0.141459113,0.141459113,0.141459113,0.141459113,0.124411402,0.107530304,0.091488368,0.091488368,0.091488368,0.091488368,0.091488368,0.062280406,0.039651302,0.023291282,0.023291282,0.023291282,0.004771025
600516.SH,0.993598582,0.987231435,0.980849372,0.974481641,0.968066608,0.968066608,0.968066608,0.968066608,0.968066608,0.968066608,0.968066608,0.961586591,0.961586591,0.961586591,0.961586591,0.961586591,0.955072309,0.955072309,0.955072309,0.955072309,0.948519583,0.948519583,0.94196751,0.94196751,0.94196751,0.94196751,0.94196751,0.94196751,0.94196751,0.94196751,0.94196751,0.94196751,0.935207089,0.935207089,0.935207089,0.928456041,0.921703522,0.921703522,0.921703522,0.921703522,0.914895743,0.914895743,0.914895743,0.908103344,0.908103344,0.901307178,0.894482028,0.887656878,0.887656878,0.880825951,0.874015938,0.867234797,0.867234797,0.860484399,0.85371257,0.85371257,0.85371257,0.85371257,0.85371257,0.85371257,0.85371257,0.846826541,0.846826541,0.839869899,0.839869899,0.832898844,0.832898844,0.832898844,0.832898844,0.832898844,0.832898844,0.825757322,0.825757322,0.825757322,0.818539082,0.81129177,0.804078693,0.796855915,0.789672018,0.782492243,0.775286401,0.768107897,0.76095293,0.753783708,0.746583594,0.746583594,0.739416542,0.732252129,0.725099893,0.717992905,0.710881125,0.703794652,0.696693278,0.689607298,0.682509355,0.675436105,0.668365121,0.654265381,0.647174221,0.639984439,0.632752683,0.625515557,0.618252176,0.610971024,0.603709523,0.596459398,0.596459398,0.589166522,0.589166522,0.581821611,0.574443343,0.567056532,0.567056532,0.559655669,0.55227434,0.55227434,0.544817101,0.544817101,0.537372848,0.537372848,0.529886625,0.529886625,0.529886625,0.522271598,0.514689916,0.507204863,0.49980354,0.492255444,0.492255444,0.484668802,0.484668802,0.47700501,0.469349949,0.461583739,0.461583739,0.461583739,0.461583739,0.461583739,0.461583739,0.4535146,0.4535146,0.4535146,0.4535146,0.4535146,0.4535146,0.445235812,0.445235812,0.445235812,0.445235812,0.445235812,0.445235812,0.445235812,0.445235812,0.445235812,0.445235812,0.445235812,0.436225389,0.436225389,0.436225389,0.436225389,0.426860513,0.426860513,0.417443352,0.408111837,0.398847776,0.389499039,0.389499039,0.380155637,0.380155637,0.380155637,0.370604972,0.370604972,0.361041353,0.361041353,0.351298661,0.351298661,0.351298661,0.351298661,0.341267379,0.331408331,0.321502873,0.321502873,0.311532598,0.301751656,0.292237121,0.292237121,0.282667286,0.282667286,0.282667286,0.282667286,0.282667286,0.27232065,0.27232065,0.261941498,0.261941498,0.261941498,0.251030956,0.251030956,0.229493276,0.229493276,0.229493276,0.229493276,0.217116515,0.204917682,0.192618502,0.180447525,0.16822601,0.16822601,0.155011362,0.141592932,0.128344326,0.128344326,0.128344326,0.128344326,0.114779373,0.102003052,0.102003052,0.089564921,0.089564921,0.089564921,0.089564921,0.076442323,0.063856461,0.052316981,0.052316981,0.052316981,0.052316981,0.052316981,0.032553512,0.018649954,0.009674205,0.009674205,0.009674205,0.001368093
600429.SH,0.994684936,0.989392545,0.984081923,0.978777364,0.973427434,0.973427434,0.973427434,0.973427434,0.973427434,0.973427434,0.973427434,0.968017181,0.968017181,0.968017181,0.968017181,0.968017181,0.962572062,0.962572062,0.962572062,0.962572062,0.957088429,0.957088429,0.951598895,0.951598895,0.951598895,0.951598895,0.951598895,0.951598895,0.951598895,0.951598895,0.951598895,0.951598895,0.945927984,0.945927984,0.945927984,0.94025797,0.934579699,0.934579699,0.934579699,0.934579699,0.928847789,0.928847789,0.928847789,0.923121591,0.923121591,0.917384918,0.911616367,0.905840322,0.905840322,0.900051816,0.894273424,0.888511912,0.888511912,0.882768903,0.876999952,0.876999952,0.876999952,0.876999952,0.876999952,0.876999952,0.876999952,0.871125724,0.871125724,0.865182999,0.865182999,0.859219554,0.859219554,0.859219554,0.859219554,0.859219554,0.859219554,0.853101467,0.853101467,0.853101467,0.8469085,0.840681234,0.834473979,0.828248874,0.822047748,0.815840583,0.809601129,0.803375527,0.797160479,0.790923066,0.784648609,0.784648609,0.778392728,0.77212883,0.765865169,0.759630711,0.75338153,0.747143995,0.740882615,0.734623974,0.728343786,0.72207438,0.715795807,0.703242246,0.696911345,0.690480333,0.683999363,0.677500949,0.670966084,0.664402105,0.657842571,0.651279906,0.651279906,0.644664835,0.644664835,0.637988466,0.631267321,0.624523662,0.624523662,0.617752168,0.610983351,0.610983351,0.604129273,0.604129273,0.597271189,0.597271189,0.590358117,0.590358117,0.590358117,0.583309029,0.576273412,0.569310144,0.562407556,0.555350144,0.555350144,0.548238113,0.548238113,0.541034496,0.533819399,0.526479047,0.526479047,0.526479047,0.526479047,0.526479047,0.526479047,0.518830079,0.518830079,0.518830079,0.518830079,0.518830079,0.518830079,0.510958268,0.510958268,0.510958268,0.510958268,0.510958268,0.510958268,0.510958268,0.510958268,0.510958268,0.510958268,0.510958268,0.502362418,0.502362418,0.502362418,0.502362418,0.493396336,0.493396336,0.484346378,0.475344391,0.466372764,0.457283109,0.457283109,0.448161471,0.448161471,0.448161471,0.438797967,0.438797967,0.429380524,0.429380524,0.419742985,0.419742985,0.419742985,0.419742985,0.409772316,0.399924127,0.389979236,0.389979236,0.37991647,0.369991403,0.360284007,0.360284007,0.350465775,0.350465775,0.350465775,0.350465775,0.350465775,0.33978668,0.33978668,0.32900441,0.32900441,0.32900441,0.317591385,0.317591385,0.294808712,0.294808712,0.294808712,0.294808712,0.281552981,0.268361348,0.254925119,0.241484384,0.227831576,0.227831576,0.212877599,0.197469018,0.182009416,0.182009416,0.182009416,0.182009416,0.165895992,0.150420125,0.150420125,0.135033168,0.135033168,0.135033168,0.135033168,0.118397893,0.101978649,0.086432358,0.086432358,0.086432358,0.086432358,0.086432358,0.058303119,0.036722855,0.021300005,0.021300005,0.021300005,0.004201744
600419.SH,0.99366586,0.987365204,0.981049357,0.974747262,0.968397915,0.968397915,0.968397915,0.968397915,0.968397915,0.968397915,0.968397915,0.961983797,0.961983797,0.961983797,0.961983797,0.961983797,0.955535304,0.955535304,0.955535304,0.955535304,0.949048287,0.949048287,0.942561444,0.942561444,0.942561444,0.942561444,0.942561444,0.942561444,0.942561444,0.942561444,0.942561444,0.942561444,0.935867828,0.935867828,0.935867828,0.929182985,0.922496171,0.922496171,0.922496171,0.922496171,0.915754113,0.915754113,0.915754113,0.909026758,0.909026758,0.902295143,0.895534279,0.888772872,0.888772872,0.882005193,0.875257682,0.868538229,0.868538229,0.861848689,0.855137354,0.855137354,0.855137354,0.855137354,0.855137354,0.855137354,0.855137354,0.848312265,0.848312265,0.841416593,0.841416593,0.83450603,0.83450603,0.83450603,0.83450603,0.83450603,0.83450603,0.827425847,0.827425847,0.827425847,0.820268949,0.813082557,0.80592944,0.798766024,0.79164049,0.784518363,0.777369685,0.770247431,0.763147832,0.756033381,0.748887557,0.748887557,0.741773824,0.734661983,0.727561499,0.720505203,0.713443413,0.706406011,0.699353061,0.692314645,0.685263582,0.678236279,0.671210452,0.657198409,0.650150155,0.643003045,0.635813355,0.62861746,0.621394575,0.614153122,0.606930305,0.599717891,0.599717891,0.592462015,0.592462015,0.585153411,0.577810635,0.570458361,0.570458361,0.563091088,0.555742237,0.555742237,0.548316759,0.548316759,0.540903141,0.540903141,0.533446635,0.533446635,0.533446635,0.525860697,0.518306817,0.510848061,0.5034716,0.495947672,0.495947672,0.488384097,0.488384097,0.480742337,0.473107992,0.465361456,0.465361456,0.465361456,0.465361456,0.465361456,0.465361456,0.457311303,0.457311303,0.457311303,0.457311303,0.457311303,0.457311303,0.449050424,0.449050424,0.449050424,0.449050424,0.449050424,0.449050424,0.449050424,0.449050424,0.449050424,0.449050424,0.449050424,0.440057651,0.440057651,0.440057651,0.440057651,0.430709042,0.430709042,0.421306059,0.411986385,0.402731858,0.393390444,0.393390444,0.384051998,0.384051998,0.384051998,0.374503897,0.374503897,0.364940245,0.364940245,0.355194772,0.355194772,0.355194772,0.355194772,0.345157648,0.335289826,0.325372435,0.325372435,0.315386895,0.305587703,0.296052202,0.296052202,0.286457975,0.286457975,0.286457975,0.286457975,0.286457975,0.27608111,0.27608111,0.265667455,0.265667455,0.265667455,0.254715948,0.254715948,0.233082443,0.233082443,0.233082443,0.233082443,0.220641047,0.208371185,0.195992588,0.183734811,0.171417354,0.171417354,0.158088317,0.144541448,0.131152729,0.131152729,0.131152729,0.131152729,0.11742917,0.104487818,0.104487818,0.091872572,0.091872572,0.091872572,0.091872572,0.078542953,0.065735797,0.053969999,0.053969999,0.053969999,0.053969999,0.053969999,0.033750482,0.019449594,0.01015906,0.01015906,0.01015906,0.001466596
600984.SH,0.990916024,0.981905089,0.972897561,0.963934818,0.954930394,0.954930394,0.954930394,0.954930394,0.954930394,0.954930394,0.954930394,0.945860222,0.945860222,0.945860222,0.945860222,0.945860222,0.936767987,0.936767987,0.936767987,0.936767987,0.927648395,0.927648395,0.918556193,0.918556193,0.918556193,0.918556193,0.918556193,0.918556193,0.918556193,0.918556193,0.918556193,0.918556193,0.909202736,0.909202736,0.909202736,0.89989061,0.890604924,0.890604924,0.890604924,0.890604924,0.881272195,0.881272195,0.881272195,0.87198964,0.87198964,0.862731145,0.853462695,0.844223969,0.844223969,0.835007318,0.825848787,0.816758887,0.816758887,0.807739866,0.798722089,0.798722089,0.798722089,0.798722089,0.798722089,0.798722089,0.798722089,0.789583066,0.789583066,0.78038204,0.78038204,0.771194078,0.771194078,0.771194078,0.771194078,0.771194078,0.771194078,0.76181495,0.76181495,0.76181495,0.752369705,0.74292163,0.733553397,0.724207949,0.714948112,0.705728955,0.696512061,0.687365924,0.678285513,0.669222988,0.660157862,0.660157862,0.651170838,0.6422237,0.633328452,0.624525989,0.615754233,0.607050357,0.598365113,0.589735765,0.581129189,0.572589956,0.564091005,0.547256828,0.538847785,0.530361303,0.52186567,0.513404551,0.504954072,0.496524763,0.488160215,0.479850922,0.479850922,0.471535419,0.471535419,0.463204268,0.454879742,0.446590546,0.446590546,0.438331045,0.430139015,0.430139015,0.421909415,0.421909415,0.413741305,0.413741305,0.405575046,0.405575046,0.405575046,0.397317968,0.389147243,0.381130203,0.373251667,0.365267325,0.365267325,0.357293981,0.357293981,0.349292726,0.341354431,0.333356386,0.333356386,0.333356386,0.333356386,0.333356386,0.333356386,0.325106175,0.325106175,0.325106175,0.325106175,0.325106175,0.325106175,0.316705603,0.316705603,0.316705603,0.316705603,0.316705603,0.316705603,0.316705603,0.316705603,0.316705603,0.316705603,0.316705603,0.307637099,0.307637099,0.307637099,0.307637099,0.29829508,0.29829508,0.288987517,0.27985138,0.270867862,0.261890857,0.261890857,0.253009151,0.253009151,0.253009151,0.244024929,0.244024929,0.235125669,0.235125669,0.226161268,0.226161268,0.226161268,0.226161268,0.21704008,0.208184801,0.19939884,0.19939884,0.190669739,0.182219914,0.174110118,0.174110118,0.166064563,0.166064563,0.166064563,0.166064563,0.166064563,0.157494116,0.157494116,0.149033397,0.149033397,0.149033397,0.140290489,0.140290489,0.123501124,0.123501124,0.123501124,0.123501124,0.114145285,0.105141086,0.09628855,0.087759512,0.079435474,0.079435474,0.070717654,0.062180237,0.054078754,0.054078754,0.054078754,0.054078754,0.046141448,0.039018031,0.039018031,0.032435122,0.032435122,0.032435122,0.032435122,0.025896839,0.020055222,0.015108623,0.015108623,0.015108623,0.015108623,0.015108623,0.007699111,0.00348882,0.001372816,0.001372816,0.001372816,8.52E-05
000982.SZ,0.992552339,0.985152356,0.977742889,0.970357941,0.962926135,0.962926135,0.962926135,0.962926135,0.962926135,0.962926135,0.962926135,0.955427244,0.955427244,0.955427244,0.955427244,0.955427244,0.94789705,0.94789705,0.94789705,0.94789705,0.940330914,0.940330914,0.932774101,0.932774101,0.932774101,0.932774101,0.932774101,0.932774101,0.932774101,0.932774101,0.932774101,0.932774101,0.924986024,0.924986024,0.924986024,0.917217957,0.90945746,0.90945746,0.90945746,0.90945746,0.901642891,0.901642891,0.901642891,0.893855478,0.893855478,0.886073304,0.878267623,0.870471707,0.870471707,0.862679032,0.854920078,0.847203868,0.847203868,0.839532465,0.83184662,0.83184662,0.83184662,0.83184662,0.83184662,0.83184662,0.83184662,0.824041411,0.824041411,0.81616673,0.81616673,0.80828646,0.80828646,0.80828646,0.80828646,0.80828646,0.80828646,0.800224703,0.800224703,0.800224703,0.792087957,0.783930275,0.775822989,0.767716746,0.759666087,0.751632044,0.743580982,0.735572662,0.727602809,0.719629398,0.711634142,0.711634142,0.703688151,0.695757705,0.687853425,0.680011808,0.672177642,0.664384131,0.656587136,0.648820028,0.641052922,0.633326009,0.625614828,0.610278552,0.602585898,0.594800363,0.586983838,0.579176167,0.571355056,0.563529926,0.555741137,0.547979869,0.547979869,0.540188434,0.540188434,0.532357383,0.524507079,0.516664239,0.516664239,0.508823271,0.501019923,0.501019923,0.493153682,0.493153682,0.485318736,0.485318736,0.477457555,0.477457555,0.477457555,0.469479792,0.461555898,0.453751755,0.446053467,0.438221757,0.438221757,0.430369882,0.430369882,0.422458605,0.414577132,0.406602745,0.406602745,0.406602745,0.406602745,0.406602745,0.406602745,0.398340599,0.398340599,0.398340599,0.398340599,0.398340599,0.398340599,0.38988882,0.38988882,0.38988882,0.38988882,0.38988882,0.38988882,0.38988882,0.38988882,0.38988882,0.38988882,0.38988882,0.380719389,0.380719389,0.380719389,0.380719389,0.371222131,0.371222131,0.36170626,0.352311607,0.343019659,0.33367861,0.33367861,0.324379572,0.324379572,0.324379572,0.314912937,0.314912937,0.305473486,0.305473486,0.295899385,0.295899385,0.295899385,0.295899385,0.286087114,0.276489309,0.266893389,0.266893389,0.257283543,0.247905084,0.238829788,0.238829788,0.229750521,0.229750521,0.229750521,0.229750521,0.229750521,0.219990903,0.219990903,0.210261557,0.210261557,0.210261557,0.200102109,0.200102109,0.180261652,0.180261652,0.180261652,0.180261652,0.168995974,0.15799489,0.147011621,0.136255555,0.125574017,0.125574017,0.114167238,0.102746896,0.091644113,0.091644113,0.091644113,0.091644113,0.080469842,0.070141446,0.070141446,0.060288524,0.060288524,0.060288524,0.060288524,0.050135249,0.04066277,0.032242903,0.032242903,0.032242903,0.032242903,0.032242903,0.018560401,0.009704651,0.004520147,0.004520147,0.004520147,0.000463758
